"partid","task_ord","cond","task_ind","task","session","time","gamble_ind","gamble_lab","box","opt","outcome","rt","nopt","H","R"
403422302,"dfe_dfd","incr",1,"dfe","219c132ef4a62fa6a2a1033cf7886e00",1413554600,3,"soep3_4",3,"a",0,4865,4,1,1
403422302,"dfe_dfd","incr",1,"dfe","219c132ef4a62fa6a2a1033cf7886e00",1413554628,4,"soep4_4",4,"b",4,4261,4,0,1
403422302,"dfe_dfd","incr",2,"dfd","219c132ef4a62fa6a2a1033cf7886e00",1413554695,1,"soep1_2",2,"b",3,10330,2,0,0
403422302,"dfe_dfd","incr",2,"dfd","219c132ef4a62fa6a2a1033cf7886e00",1413554719,2,"soep2_2",1,"b",3,19859,2,0,0
403422302,"dfe_dfd","incr",2,"dfd","219c132ef4a62fa6a2a1033cf7886e00",1413554747,3,"soep3_4",3,"c",3,24430,4,0,0
403422302,"dfe_dfd","incr",2,"dfd","219c132ef4a62fa6a2a1033cf7886e00",1413554768,4,"soep4_4",4,"c",3,15701,4,0,0
403422303,"dfd_dfe","decr",1,"dfd","72eaeb24633ebd3216214d3a1aa9c942",1413556963,1,"soep4_4",1,"c",3,28218,4,0,0
403422303,"dfd_dfe","decr",1,"dfd","72eaeb24633ebd3216214d3a1aa9c942",1413556980,2,"soep3_4",3,"d",4,9987,4,0,1
403422303,"dfd_dfe","decr",1,"dfd","72eaeb24633ebd3216214d3a1aa9c942",1413556991,3,"soep2_2",2,"a",0,8628,2,1,1
403422303,"dfd_dfe","decr",1,"dfd","72eaeb24633ebd3216214d3a1aa9c942",1413556996,4,"soep1_2",1,"b",3,3730,2,0,0
403422303,"dfd_dfe","decr",2,"dfe","72eaeb24633ebd3216214d3a1aa9c942",1413557121,1,"soep4_4",3,"b",4,4617,4,0,1
403422303,"dfd_dfe","decr",2,"dfe","72eaeb24633ebd3216214d3a1aa9c942",1413557148,2,"soep3_4",4,"c",3,2610,4,0,0
403422303,"dfd_dfe","decr",2,"dfe","72eaeb24633ebd3216214d3a1aa9c942",1413557192,3,"soep2_2",1,"b",3,1640,2,0,0
403422303,"dfd_dfe","decr",2,"dfe","72eaeb24633ebd3216214d3a1aa9c942",1413557207,4,"soep1_2",1,"a",0,2306,2,1,1
403434701,"dfd_dfe","decr",1,"dfd","540424705d072bd4a1b8222589eb71f1",1412603618,1,"soep4_4",3,"b",4,43345,4,0,1
403434701,"dfd_dfe","decr",1,"dfd","540424705d072bd4a1b8222589eb71f1",1412603639,2,"soep3_4",4,"d",0,18124,4,0,1
403434701,"dfd_dfe","decr",1,"dfd","540424705d072bd4a1b8222589eb71f1",1412603652,3,"soep2_2",2,"a",4,8510,2,1,1
403434701,"dfd_dfe","decr",1,"dfd","540424705d072bd4a1b8222589eb71f1",1412603662,4,"soep1_2",1,"a",0,7127,2,1,1
403434701,"dfd_dfe","decr",2,"dfe","540424705d072bd4a1b8222589eb71f1",1412603753,1,"soep4_4",3,"c",3,4935,4,0,0
403434701,"dfd_dfe","decr",2,"dfe","540424705d072bd4a1b8222589eb71f1",1412603784,2,"soep3_4",4,"b",0,8772,4,0,1
403434701,"dfd_dfe","decr",2,"dfe","540424705d072bd4a1b8222589eb71f1",1412603805,3,"soep2_2",1,"a",4,5252,2,1,1
403434701,"dfd_dfe","decr",2,"dfe","540424705d072bd4a1b8222589eb71f1",1412603833,4,"soep1_2",2,"a",0,4936,2,1,1
403443601,"dfd_dfe","incr",1,"dfd","2a49e591b4760bdb3b7b8e253e2e31a7",1412519871,1,"soep1_2",2,"b",3,51700,2,0,0
403443601,"dfd_dfe","incr",1,"dfd","2a49e591b4760bdb3b7b8e253e2e31a7",1412519890,2,"soep2_2",1,"a",4,9373,2,1,1
403443601,"dfd_dfe","incr",1,"dfd","2a49e591b4760bdb3b7b8e253e2e31a7",1412519937,3,"soep3_4",4,"b",32,43794,4,0,1
403443601,"dfd_dfe","incr",1,"dfd","2a49e591b4760bdb3b7b8e253e2e31a7",1412519952,4,"soep4_4",2,"b",4,10806,4,0,1
403443601,"dfd_dfe","incr",2,"dfe","2a49e591b4760bdb3b7b8e253e2e31a7",1412520145,1,"soep1_2",1,"b",3,4341,2,0,0
403443601,"dfd_dfe","incr",2,"dfe","2a49e591b4760bdb3b7b8e253e2e31a7",1412520168,2,"soep2_2",1,"a",4,4001,2,1,1
403443601,"dfd_dfe","incr",2,"dfe","2a49e591b4760bdb3b7b8e253e2e31a7",1412520217,3,"soep3_4",4,"d",4,9125,4,0,1
403443601,"dfd_dfe","incr",2,"dfe","2a49e591b4760bdb3b7b8e253e2e31a7",1412520250,4,"soep4_4",4,"d",4,6652,4,0,1
403452501,"dfd_dfe","decr",1,"dfd","73173add31b53a043b09c146563eed14",1412671732,1,"soep4_4",2,"a",0,28311,4,1,1
403452501,"dfd_dfe","decr",1,"dfd","73173add31b53a043b09c146563eed14",1412671752,2,"soep3_4",1,"a",0,15876,4,1,1
403452501,"dfd_dfe","decr",1,"dfd","73173add31b53a043b09c146563eed14",1412671765,3,"soep2_2",2,"a",4,8828,2,1,1
403452501,"dfd_dfe","decr",1,"dfd","73173add31b53a043b09c146563eed14",1412671777,4,"soep1_2",1,"a",0,8469,2,1,1
403452501,"dfd_dfe","decr",2,"dfe","73173add31b53a043b09c146563eed14",1412671866,1,"soep4_4",1,"b",4,9920,4,0,1
403452501,"dfd_dfe","decr",2,"dfe","73173add31b53a043b09c146563eed14",1412671892,2,"soep3_4",1,"d",4,3554,4,0,1
403452501,"dfd_dfe","decr",2,"dfe","73173add31b53a043b09c146563eed14",1412671919,3,"soep2_2",1,"b",3,4008,2,0,0
403452501,"dfd_dfe","decr",2,"dfe","73173add31b53a043b09c146563eed14",1412671937,4,"soep1_2",1,"b",3,4076,2,0,0
403452502,"dfd_dfe","decr",1,"dfd","053bd686603b31a5227447081e516f62",1412674113,1,"soep4_4",4,"c",3,17292,4,0,0
403452502,"dfd_dfe","decr",1,"dfd","053bd686603b31a5227447081e516f62",1412674130,2,"soep3_4",1,"c",3,11980,4,0,0
403452502,"dfd_dfe","decr",1,"dfd","053bd686603b31a5227447081e516f62",1412674142,3,"soep2_2",2,"a",0,8437,2,1,1
403452502,"dfd_dfe","decr",1,"dfd","053bd686603b31a5227447081e516f62",1412674151,4,"soep1_2",1,"b",3,5958,2,0,0
403452502,"dfd_dfe","decr",2,"dfe","053bd686603b31a5227447081e516f62",1412674256,1,"soep4_4",2,"b",4,5543,4,0,1
403452502,"dfd_dfe","decr",2,"dfe","053bd686603b31a5227447081e516f62",1412674284,2,"soep3_4",1,"d",0,2744,4,0,1
403452502,"dfd_dfe","decr",2,"dfe","053bd686603b31a5227447081e516f62",1412674311,3,"soep2_2",1,"a",4,3355,2,1,1
403452502,"dfd_dfe","decr",2,"dfe","053bd686603b31a5227447081e516f62",1412674335,4,"soep1_2",1,"b",3,1596,2,0,0
403537801,"dfe_dfd","incr",1,"dfe","5d29a9acc4369a10d0191ebf48622590",1413718537,1,"soep1_2",2,"a",0,2083,2,1,1
403537801,"dfe_dfd","incr",1,"dfe","5d29a9acc4369a10d0191ebf48622590",1413718584,2,"soep2_2",1,"a",4,1439,2,1,1
403537801,"dfe_dfd","incr",1,"dfe","5d29a9acc4369a10d0191ebf48622590",1413718613,3,"soep3_4",4,"d",4,1664,4,0,1
403537801,"dfe_dfd","incr",1,"dfe","5d29a9acc4369a10d0191ebf48622590",1413718645,4,"soep4_4",4,"d",4,1449,4,0,1
403537801,"dfe_dfd","incr",2,"dfd","5d29a9acc4369a10d0191ebf48622590",1413718689,1,"soep1_2",2,"b",3,4411,2,0,0
403537801,"dfe_dfd","incr",2,"dfd","5d29a9acc4369a10d0191ebf48622590",1413718698,2,"soep2_2",2,"b",3,6395,2,0,0
403537801,"dfe_dfd","incr",2,"dfd","5d29a9acc4369a10d0191ebf48622590",1413718711,3,"soep3_4",4,"c",3,9652,4,0,0
403537801,"dfe_dfd","incr",2,"dfd","5d29a9acc4369a10d0191ebf48622590",1413718727,4,"soep4_4",1,"c",3,12597,4,0,0
403543201,"dfe_dfd","decr",1,"dfe","7b5bef6e370db0c0f3b0efaae765937f",1421952752,1,"soep4_4",4,"b",4,1974,4,0,1
403543201,"dfe_dfd","decr",1,"dfe","7b5bef6e370db0c0f3b0efaae765937f",1421952777,2,"soep3_4",3,"d",4,1339,4,0,1
403543201,"dfe_dfd","decr",1,"dfe","7b5bef6e370db0c0f3b0efaae765937f",1421952798,3,"soep2_2",1,"a",4,1825,2,1,1
403543201,"dfe_dfd","decr",1,"dfe","7b5bef6e370db0c0f3b0efaae765937f",1421952819,4,"soep1_2",1,"a",0,1184,2,1,1
403543201,"dfe_dfd","decr",2,"dfd","7b5bef6e370db0c0f3b0efaae765937f",1421952900,1,"soep4_4",4,"c",3,17786,4,0,0
403543201,"dfe_dfd","decr",2,"dfd","7b5bef6e370db0c0f3b0efaae765937f",1421952913,2,"soep3_4",1,"c",3,10161,4,0,0
403543201,"dfe_dfd","decr",2,"dfd","7b5bef6e370db0c0f3b0efaae765937f",1421952920,3,"soep2_2",2,"b",3,3837,2,0,0
403543201,"dfe_dfd","decr",2,"dfd","7b5bef6e370db0c0f3b0efaae765937f",1421952925,4,"soep1_2",2,"b",3,3824,2,0,0
403545901,"dfe_dfd","incr",1,"dfe","7e71f359b6c4e4c7328d704f6b68df89",1414935358,1,"soep1_2",1,"b",3,1061,2,0,0
403545901,"dfe_dfd","incr",1,"dfe","7e71f359b6c4e4c7328d704f6b68df89",1414935379,2,"soep2_2",2,"a",4,863,2,1,1
403545901,"dfe_dfd","incr",1,"dfe","7e71f359b6c4e4c7328d704f6b68df89",1414935390,3,"soep3_4",4,"d",4,729,4,0,1
403545901,"dfe_dfd","incr",1,"dfe","7e71f359b6c4e4c7328d704f6b68df89",1414935406,4,"soep4_4",3,"c",3,890,4,0,0
403545901,"dfe_dfd","incr",2,"dfd","7e71f359b6c4e4c7328d704f6b68df89",1414935460,1,"soep1_2",2,"a",0,7223,2,1,1
403545901,"dfe_dfd","incr",2,"dfd","7e71f359b6c4e4c7328d704f6b68df89",1414935466,2,"soep2_2",2,"b",3,3642,2,0,0
403545901,"dfe_dfd","incr",2,"dfd","7e71f359b6c4e4c7328d704f6b68df89",1414935475,3,"soep3_4",1,"b",0,6461,4,0,1
403545901,"dfe_dfd","incr",2,"dfd","7e71f359b6c4e4c7328d704f6b68df89",1414935487,4,"soep4_4",3,"b",4,9084,4,0,1
403549101,"dfd_dfe","incr",1,"dfd","b5aaa33bf4586f6ddd46f286e98b4289",1413723763,1,"soep1_2",2,"a",0,16433,2,1,1
403549101,"dfd_dfe","incr",1,"dfd","b5aaa33bf4586f6ddd46f286e98b4289",1413723772,2,"soep2_2",1,"a",4,5030,2,1,1
403549101,"dfd_dfe","incr",1,"dfd","b5aaa33bf4586f6ddd46f286e98b4289",1413723790,3,"soep3_4",1,"a",0,14883,4,1,1
403549101,"dfd_dfe","incr",1,"dfd","b5aaa33bf4586f6ddd46f286e98b4289",1413723807,4,"soep4_4",3,"a",34,12675,4,1,1
403549101,"dfd_dfe","incr",2,"dfe","b5aaa33bf4586f6ddd46f286e98b4289",1413723903,1,"soep1_2",1,"b",3,3270,2,0,0
403549101,"dfd_dfe","incr",2,"dfe","b5aaa33bf4586f6ddd46f286e98b4289",1413723922,2,"soep2_2",2,"b",3,4111,2,0,0
403549101,"dfd_dfe","incr",2,"dfe","b5aaa33bf4586f6ddd46f286e98b4289",1413723945,3,"soep3_4",4,"a",0,2155,4,1,1
403549101,"dfd_dfe","incr",2,"dfe","b5aaa33bf4586f6ddd46f286e98b4289",1413723986,4,"soep4_4",4,"b",4,4358,4,0,1
403549102,"dfd_dfe","decr",1,"dfd","460842556f923c7c07a1cac7a9996c29",1413726235,1,"soep4_4",3,"a",0,10052,4,1,1
403549102,"dfd_dfe","decr",1,"dfd","460842556f923c7c07a1cac7a9996c29",1413726243,2,"soep3_4",4,"a",0,4713,4,1,1
403549102,"dfd_dfe","decr",1,"dfd","460842556f923c7c07a1cac7a9996c29",1413726249,3,"soep2_2",2,"b",3,2969,2,0,0
403549102,"dfd_dfe","decr",1,"dfd","460842556f923c7c07a1cac7a9996c29",1413726254,4,"soep1_2",1,"a",0,2833,2,1,1
403549102,"dfd_dfe","decr",2,"dfe","460842556f923c7c07a1cac7a9996c29",1413726309,1,"soep4_4",4,"d",4,394,4,0,1
403549102,"dfd_dfe","decr",2,"dfe","460842556f923c7c07a1cac7a9996c29",1413726350,2,"soep3_4",2,"a",0,416,4,1,1
403549102,"dfd_dfe","decr",2,"dfe","460842556f923c7c07a1cac7a9996c29",1413726379,3,"soep2_2",2,"a",4,578,2,1,1
403549102,"dfd_dfe","decr",2,"dfe","460842556f923c7c07a1cac7a9996c29",1413726407,4,"soep1_2",1,"a",0,2114,2,1,1
403551301,"dfd_dfe","incr",1,"dfd","df6475aabf032fe06b378bea143dd55d",1413221540,1,"soep1_2",2,"a",32,36774,2,1,1
403551301,"dfd_dfe","incr",1,"dfd","df6475aabf032fe06b378bea143dd55d",1413221561,2,"soep2_2",1,"b",3,11266,2,0,0
403551301,"dfd_dfe","incr",1,"dfd","df6475aabf032fe06b378bea143dd55d",1413221585,3,"soep3_4",1,"b",0,20494,4,0,1
403551301,"dfd_dfe","incr",1,"dfd","df6475aabf032fe06b378bea143dd55d",1413221592,4,"soep4_4",2,"d",4,3377,4,0,1
403551301,"dfd_dfe","incr",2,"dfe","df6475aabf032fe06b378bea143dd55d",1413221709,1,"soep1_2",1,"a",0,2967,2,1,1
403551301,"dfd_dfe","incr",2,"dfe","df6475aabf032fe06b378bea143dd55d",1413222156,2,"soep2_2",1,"b",3,3771,2,0,0
403551301,"dfd_dfe","incr",2,"dfe","df6475aabf032fe06b378bea143dd55d",1413222190,3,"soep3_4",4,"c",3,4784,4,0,0
403551301,"dfd_dfe","incr",2,"dfe","df6475aabf032fe06b378bea143dd55d",1413222205,4,"soep4_4",2,"c",3,5274,4,0,0
403554802,"dfd_dfe","decr",1,"dfd","c6d25cb9d2a2626eca65c0e6ce3127a0",1413732831,1,"soep4_4",4,"a",0,23993,4,1,1
403554802,"dfd_dfe","decr",1,"dfd","c6d25cb9d2a2626eca65c0e6ce3127a0",1413732838,2,"soep3_4",2,"b",0,3971,4,0,1
403554802,"dfd_dfe","decr",1,"dfd","c6d25cb9d2a2626eca65c0e6ce3127a0",1413732847,3,"soep2_2",1,"a",4,5707,2,1,1
403554802,"dfd_dfe","decr",1,"dfd","c6d25cb9d2a2626eca65c0e6ce3127a0",1413732853,4,"soep1_2",1,"a",0,4236,2,1,1
403554802,"dfd_dfe","decr",2,"dfe","c6d25cb9d2a2626eca65c0e6ce3127a0",1413732977,1,"soep4_4",1,"a",0,1213,4,1,1
403554802,"dfd_dfe","decr",2,"dfe","c6d25cb9d2a2626eca65c0e6ce3127a0",1413733001,2,"soep3_4",1,"b",0,2825,4,0,1
403554802,"dfd_dfe","decr",2,"dfe","c6d25cb9d2a2626eca65c0e6ce3127a0",1413733010,3,"soep2_2",1,"b",3,2881,2,0,0
403554802,"dfd_dfe","decr",2,"dfe","c6d25cb9d2a2626eca65c0e6ce3127a0",1413733018,4,"soep1_2",1,"a",0,2097,2,1,1
403573402,"dfd_dfe","decr",1,"dfd","478e11d4c29ed6de4c9288ae4ef81d69",1412865595,1,"soep4_4",3,"a",0,48372,4,1,1
403573402,"dfd_dfe","decr",1,"dfd","478e11d4c29ed6de4c9288ae4ef81d69",1412865607,2,"soep3_4",1,"a",0,4826,4,1,1
403573402,"dfd_dfe","decr",1,"dfd","478e11d4c29ed6de4c9288ae4ef81d69",1412865613,3,"soep2_2",1,"b",3,3260,2,0,0
403573402,"dfd_dfe","decr",1,"dfd","478e11d4c29ed6de4c9288ae4ef81d69",1412865617,4,"soep1_2",1,"a",0,2377,2,1,1
403573402,"dfd_dfe","decr",2,"dfe","478e11d4c29ed6de4c9288ae4ef81d69",1412865674,1,"soep4_4",2,"b",4,1161,4,0,1
403573402,"dfd_dfe","decr",2,"dfe","478e11d4c29ed6de4c9288ae4ef81d69",1412865690,2,"soep3_4",1,"b",0,5964,4,0,1
403573402,"dfd_dfe","decr",2,"dfe","478e11d4c29ed6de4c9288ae4ef81d69",1412865700,3,"soep2_2",1,"a",4,1360,2,1,1
403573402,"dfd_dfe","decr",2,"dfe","478e11d4c29ed6de4c9288ae4ef81d69",1412865708,4,"soep1_2",2,"b",3,134,2,0,0
403575001,"dfd_dfe","decr",1,"dfd","d8089d9c3aba90d7580fd2094bc8d170",1412877084,1,"soep4_4",4,"c",3,49913,4,0,0
403575001,"dfd_dfe","decr",1,"dfd","d8089d9c3aba90d7580fd2094bc8d170",1412877109,2,"soep3_4",3,"c",3,14836,4,0,0
403575001,"dfd_dfe","decr",1,"dfd","d8089d9c3aba90d7580fd2094bc8d170",1412877129,3,"soep2_2",1,"b",3,12926,2,0,0
403575001,"dfd_dfe","decr",1,"dfd","d8089d9c3aba90d7580fd2094bc8d170",1412877143,4,"soep1_2",2,"b",3,10108,2,0,0
403575001,"dfd_dfe","decr",2,"dfe","d8089d9c3aba90d7580fd2094bc8d170",1412877230,1,"soep4_4",1,"b",4,3449,4,0,1
403575001,"dfd_dfe","decr",2,"dfe","d8089d9c3aba90d7580fd2094bc8d170",1412877261,2,"soep3_4",1,"d",4,3539,4,0,1
403575001,"dfd_dfe","decr",2,"dfe","d8089d9c3aba90d7580fd2094bc8d170",1412877274,3,"soep2_2",2,"a",4,1874,2,1,1
403575001,"dfd_dfe","decr",2,"dfe","d8089d9c3aba90d7580fd2094bc8d170",1412877285,4,"soep1_2",1,"b",3,1467,2,0,0
403575002,"dfd_dfe","incr",1,"dfd","f9ceba5958b096ee9a10b3ddb1eee40e",1412949306,1,"soep1_2",1,"b",3,22257,2,0,0
403575002,"dfd_dfe","incr",1,"dfd","f9ceba5958b096ee9a10b3ddb1eee40e",1412949321,2,"soep2_2",2,"b",3,9465,2,0,0
403575002,"dfd_dfe","incr",1,"dfd","f9ceba5958b096ee9a10b3ddb1eee40e",1412949333,3,"soep3_4",2,"b",0,8744,4,0,1
403575002,"dfd_dfe","incr",1,"dfd","f9ceba5958b096ee9a10b3ddb1eee40e",1412949361,4,"soep4_4",1,"c",3,17406,4,0,0
403575002,"dfd_dfe","incr",2,"dfe","f9ceba5958b096ee9a10b3ddb1eee40e",1412949438,1,"soep1_2",1,"b",3,3983,2,0,0
403575002,"dfd_dfe","incr",2,"dfe","f9ceba5958b096ee9a10b3ddb1eee40e",1412949465,2,"soep2_2",2,"a",4,3407,2,1,1
403575002,"dfd_dfe","incr",2,"dfe","f9ceba5958b096ee9a10b3ddb1eee40e",1412949498,3,"soep3_4",1,"d",4,4234,4,0,1
403575002,"dfd_dfe","incr",2,"dfe","f9ceba5958b096ee9a10b3ddb1eee40e",1412949539,4,"soep4_4",4,"d",0,4097,4,0,1
403579301,"dfd_dfe","decr",1,"dfd","3831c46280a505a2bd8bed8b4250e8de",1412957266,1,"soep4_4",3,"a",0,27744,4,1,1
403579301,"dfd_dfe","decr",1,"dfd","3831c46280a505a2bd8bed8b4250e8de",1412957289,2,"soep3_4",2,"a",0,17874,4,1,1
403579301,"dfd_dfe","decr",1,"dfd","3831c46280a505a2bd8bed8b4250e8de",1412957303,3,"soep2_2",1,"b",3,10106,2,0,0
403579301,"dfd_dfe","decr",1,"dfd","3831c46280a505a2bd8bed8b4250e8de",1412957314,4,"soep1_2",1,"a",0,6769,2,1,1
403579301,"dfd_dfe","decr",2,"dfe","3831c46280a505a2bd8bed8b4250e8de",1412957455,1,"soep4_4",2,"a",0,1879,4,1,1
403579301,"dfd_dfe","decr",2,"dfe","3831c46280a505a2bd8bed8b4250e8de",1412957480,2,"soep3_4",4,"d",4,1711,4,0,1
403579301,"dfd_dfe","decr",2,"dfe","3831c46280a505a2bd8bed8b4250e8de",1412957504,3,"soep2_2",1,"a",4,1742,2,1,1
403579301,"dfd_dfe","decr",2,"dfe","3831c46280a505a2bd8bed8b4250e8de",1412957534,4,"soep1_2",2,"b",3,6072,2,0,0
403581501,"dfe_dfd","incr",1,"dfe","702fee125e18276667b29ca7bd213b40",1413213195,1,"soep1_2",1,"a",0,4500,2,1,1
403581501,"dfe_dfd","incr",1,"dfe","702fee125e18276667b29ca7bd213b40",1413213531,2,"soep2_2",2,"a",4,3234,2,1,1
403581501,"dfe_dfd","incr",1,"dfe","702fee125e18276667b29ca7bd213b40",1413213602,3,"soep3_4",1,"d",4,5125,4,0,1
403581501,"dfe_dfd","incr",1,"dfe","702fee125e18276667b29ca7bd213b40",1413213628,4,"soep4_4",1,"a",0,7404,4,1,1
403581501,"dfe_dfd","incr",2,"dfd","702fee125e18276667b29ca7bd213b40",1413213690,1,"soep1_2",2,"a",0,15196,2,1,1
403581501,"dfe_dfd","incr",2,"dfd","702fee125e18276667b29ca7bd213b40",1413213701,2,"soep2_2",1,"a",4,6132,2,1,1
403581501,"dfe_dfd","incr",2,"dfd","702fee125e18276667b29ca7bd213b40",1413213741,3,"soep3_4",3,"b",0,35999,4,0,1
403581501,"dfe_dfd","incr",2,"dfd","702fee125e18276667b29ca7bd213b40",1413213758,4,"soep4_4",2,"a",0,12562,4,1,1
403581502,"dfe_dfd","decr",1,"dfe","4fbf4723f0894164bf78737698d8ca4c",1413215890,1,"soep4_4",3,"b",4,1280,4,0,1
403581502,"dfe_dfd","decr",1,"dfe","4fbf4723f0894164bf78737698d8ca4c",1413215915,2,"soep3_4",2,"b",0,1025,4,0,1
403581502,"dfe_dfd","decr",1,"dfe","4fbf4723f0894164bf78737698d8ca4c",1413215938,3,"soep2_2",1,"a",4,935,2,1,1
403581502,"dfe_dfd","decr",1,"dfe","4fbf4723f0894164bf78737698d8ca4c",1413215958,4,"soep1_2",2,"b",3,1127,2,0,0
403581502,"dfe_dfd","decr",2,"dfd","4fbf4723f0894164bf78737698d8ca4c",1413215995,1,"soep4_4",1,"a",0,7701,4,1,1
403581502,"dfe_dfd","decr",2,"dfd","4fbf4723f0894164bf78737698d8ca4c",1413216010,2,"soep3_4",4,"a",0,11681,4,1,1
403581502,"dfe_dfd","decr",2,"dfd","4fbf4723f0894164bf78737698d8ca4c",1413216024,3,"soep2_2",2,"a",4,6687,2,1,1
403581502,"dfe_dfd","decr",2,"dfd","4fbf4723f0894164bf78737698d8ca4c",1413216031,4,"soep1_2",1,"a",0,3818,2,1,1
403584001,"dfd_dfe","incr",1,"dfd","33deb7c4313f3d8d62dc7b3135a9591a",1413207983,1,"soep1_2",1,"b",3,29445,2,0,0
403584001,"dfd_dfe","incr",1,"dfd","33deb7c4313f3d8d62dc7b3135a9591a",1413208005,2,"soep2_2",2,"b",3,10567,2,0,0
403584001,"dfd_dfe","incr",1,"dfd","33deb7c4313f3d8d62dc7b3135a9591a",1413208035,3,"soep3_4",4,"d",4,25385,4,0,1
403584001,"dfd_dfe","incr",1,"dfd","33deb7c4313f3d8d62dc7b3135a9591a",1413208067,4,"soep4_4",3,"b",0,25110,4,0,1
403584001,"dfd_dfe","incr",2,"dfe","33deb7c4313f3d8d62dc7b3135a9591a",1413208206,1,"soep1_2",1,"b",3,1516,2,0,0
403584001,"dfd_dfe","incr",2,"dfe","33deb7c4313f3d8d62dc7b3135a9591a",1413208238,2,"soep2_2",2,"b",3,3919,2,0,0
403584001,"dfd_dfe","incr",2,"dfe","33deb7c4313f3d8d62dc7b3135a9591a",1413208288,3,"soep3_4",1,"b",0,1954,4,0,1
403584001,"dfd_dfe","incr",2,"dfe","33deb7c4313f3d8d62dc7b3135a9591a",1413208331,4,"soep4_4",2,"d",4,5111,4,0,1
403597101,"dfd_dfe","incr",1,"dfd","43512f08f3800790a17c16e439603f84",1413048756,1,"soep1_2",2,"b",3,24904,2,0,0
403597101,"dfd_dfe","incr",1,"dfd","43512f08f3800790a17c16e439603f84",1413048770,2,"soep2_2",2,"a",0,10986,2,1,1
403597101,"dfd_dfe","incr",1,"dfd","43512f08f3800790a17c16e439603f84",1413048790,3,"soep3_4",4,"a",0,17492,4,1,1
403597101,"dfd_dfe","incr",1,"dfd","43512f08f3800790a17c16e439603f84",1413048808,4,"soep4_4",4,"d",4,13209,4,0,1
403597101,"dfd_dfe","incr",2,"dfe","43512f08f3800790a17c16e439603f84",1413048946,1,"soep1_2",2,"b",3,4500,2,0,0
403597101,"dfd_dfe","incr",2,"dfe","43512f08f3800790a17c16e439603f84",1413048967,2,"soep2_2",1,"a",0,1153,2,1,1
403597101,"dfd_dfe","incr",2,"dfe","43512f08f3800790a17c16e439603f84",1413048987,3,"soep3_4",1,"d",4,1882,4,0,1
403597101,"dfd_dfe","incr",2,"dfe","43512f08f3800790a17c16e439603f84",1413049017,4,"soep4_4",2,"d",4,1356,4,0,1
403599801,"dfe_dfd","incr",1,"dfe","dad3d33dea1a6d70ffa1d76aa7379974",1412962904,1,"soep1_2",1,"a",0,3177,2,1,1
403599801,"dfe_dfd","incr",1,"dfe","dad3d33dea1a6d70ffa1d76aa7379974",1412962916,2,"soep2_2",2,"b",3,1090,2,0,0
403599801,"dfe_dfd","incr",1,"dfe","dad3d33dea1a6d70ffa1d76aa7379974",1412962937,3,"soep3_4",2,"c",3,2140,4,0,0
403599801,"dfe_dfd","incr",1,"dfe","dad3d33dea1a6d70ffa1d76aa7379974",1412962951,4,"soep4_4",4,"c",3,1188,4,0,0
403599801,"dfe_dfd","incr",2,"dfd","dad3d33dea1a6d70ffa1d76aa7379974",1412963016,1,"soep1_2",2,"a",0,13892,2,1,1
403599801,"dfe_dfd","incr",2,"dfd","dad3d33dea1a6d70ffa1d76aa7379974",1412963027,2,"soep2_2",2,"b",3,8058,2,0,0
403599801,"dfe_dfd","incr",2,"dfd","dad3d33dea1a6d70ffa1d76aa7379974",1412963046,3,"soep3_4",3,"c",3,16112,4,0,0
403599801,"dfe_dfd","incr",2,"dfd","dad3d33dea1a6d70ffa1d76aa7379974",1412963062,4,"soep4_4",2,"d",4,12765,4,0,1
403605601,"dfd_dfe","decr",1,"dfd","5993a4c592654b6a595136cc6e440464",1413628058,1,"soep4_4",3,"a",0,13485,4,1,1
403605601,"dfd_dfe","decr",1,"dfd","5993a4c592654b6a595136cc6e440464",1413628079,2,"soep3_4",3,"b",0,13786,4,0,1
403605601,"dfd_dfe","decr",1,"dfd","5993a4c592654b6a595136cc6e440464",1413628090,3,"soep2_2",2,"b",3,6702,2,0,0
403605601,"dfd_dfe","decr",1,"dfd","5993a4c592654b6a595136cc6e440464",1413628105,4,"soep1_2",2,"a",0,4873,2,1,1
403605601,"dfd_dfe","decr",2,"dfe","5993a4c592654b6a595136cc6e440464",1413628189,1,"soep4_4",2,"d",0,2095,4,0,1
403605601,"dfd_dfe","decr",2,"dfe","5993a4c592654b6a595136cc6e440464",1413628208,2,"soep3_4",4,"c",3,1736,4,0,0
403605601,"dfd_dfe","decr",2,"dfe","5993a4c592654b6a595136cc6e440464",1413628228,3,"soep2_2",1,"b",3,2551,2,0,0
403605601,"dfd_dfe","decr",2,"dfe","5993a4c592654b6a595136cc6e440464",1413628244,4,"soep1_2",2,"a",0,1861,2,1,1
403605602,"dfd_dfe","incr",1,"dfd","eeb9697a34880e76c8a5a220df47aee0",1413630344,1,"soep1_2",2,"b",3,5519,2,0,0
403605602,"dfd_dfe","incr",1,"dfd","eeb9697a34880e76c8a5a220df47aee0",1413630354,2,"soep2_2",1,"b",3,5368,2,0,0
403605602,"dfd_dfe","incr",1,"dfd","eeb9697a34880e76c8a5a220df47aee0",1413630367,3,"soep3_4",3,"a",0,9278,4,1,1
403605602,"dfd_dfe","incr",1,"dfd","eeb9697a34880e76c8a5a220df47aee0",1413630379,4,"soep4_4",4,"a",0,7415,4,1,1
