"mean","HDIl","HDIu","r2_med","r2_sd","timestamp","dv","sex","age","fluid","cryst","hhinc","incomenet","eduyears","social","sports","empl","effect","model","do_sim","j_sim","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","REM","REMsr","REMbeh","sim_median","sim_min","sim_max"
0.0945556839200488,-0.00598275802056168,0.200754360255067,0.0293320658274815,0.0146848249991969,1520086143.91783,"SOEPinv","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4803,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0357701642476287,-0.135076834355129,0.063796186681416,0.0399986920037929,0.017034955517872,1520086143.16335,"SOEPrec","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4804,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0342594284167944,-0.0602704870682361,0.129366895786877,0.0570488755475917,0.0202969708655982,1520086143.06807,"SOEPocc","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4805,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0755625552611046,-0.0255285418807134,0.174672262430049,0.0180909248750703,0.0109203781617617,1520086143.25867,"SOEPhea","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4806,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0364183379605978,-0.140142967463864,0.0620836765404486,0.0682797898435132,0.0215484025808806,1520086143.565,"SOEPsoc","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4807,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0905344999369465,-0.207104616536102,0.0288935210957833,0.0354797352722212,0.0160542977977101,1520086119.21837,"S.dfe2","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4808,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0453991316542285,-0.0583193009950086,0.148697181646685,0.0678482132930529,0.0213684094715178,1520086143.95244,"S.dfe4","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4809,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.029101430165689,-0.132363034718253,0.0741860237856438,0.022352064510905,0.0123582182016195,1520086144.54558,"R.dfe2","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4810,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0153098108991699,-0.123285012445601,0.0898678215053579,0.0142957605975867,0.00884865531558085,1520086145.35576,"R.dfe4","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4811,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0033114966911085,-0.102210883300835,0.0976941031968301,0.0264292522171181,0.0131898707128802,1520086147.53521,"R.dfd2","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4812,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.00432304478800388,-0.110346379912096,0.102045406253735,0.0300768822799995,0.0141265345891247,1520086146.46493,"R.dfd4","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4813,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.0200422571202378,-0.0237348697977795,0.0621577827459925,0.0991637831253982,0.00863426699900303,1520086249.41047,"REM","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4814,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0157039603205769,-0.0668520915767734,0.0346649060873453,0.0855181606186249,0.0150880070161726,1520086187.96584,"REMbeh","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4815,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0467904740545865,-0.01496650793843,0.113235269206076,0.29738804876726,0.0139338776165273,1520086194.51023,"REMsr","no","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4816,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
-0.00535374065153042,-0.110120449146222,0.099122292103074,0.0383073053432506,0.0159946654886752,1520086147.44894,"SOEPgen","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4817,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0903048980042526,-0.0204512786487599,0.205374148300728,0.0847728009995612,0.0242223416525195,1520086147.99149,"SOEPdri","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4818,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0207756399879378,-0.0901183846618494,0.132772087486027,0.0555288409624301,0.0196881811661847,1520086148.61253,"SOEPinv","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4819,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.113399572333663,-0.214919744151851,-0.0130412825104214,0.0748699979706651,0.0220151530941653,1520086147.91602,"SOEPrec","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4820,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0220557251220868,-0.0794642508292877,0.124299876312409,0.059722462781524,0.0206583264456694,1520086148.23256,"SOEPocc","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4821,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0497731146571961,-0.0645226671168771,0.15460403875091,0.0226335908690423,0.0118503478464579,1520086148.85628,"SOEPhea","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4822,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0342388026630355,-0.143273232258353,0.0721114595891126,0.0702123525282431,0.0213189553777606,1520086149.23264,"SOEPsoc","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4823,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0869565378645081,-0.215141524751183,0.0382036172844926,0.0387668730802837,0.0162896502591015,1520086149.7764,"S.dfe2","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4824,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0507960597597515,-0.0594794639553677,0.161793104212353,0.0699582216891008,0.0219709292196829,1520086152.03522,"S.dfe4","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4825,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0459525960720876,-0.154536082117354,0.0678499954871276,0.0257644928687028,0.0128440255837165,1520086150.58334,"R.dfe2","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4826,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0311655616623944,-0.13692880665597,0.077693833580312,0.0170263795113138,0.00988318800076855,1520086152.80894,"R.dfe4","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4827,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0283267991130841,-0.138098426707988,0.0828217184724867,0.0321566694874814,0.0150072970292562,1520086152.99785,"R.dfd2","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4828,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.0210950732172433,-0.134532953782518,0.0970893847273535,0.033426107916562,0.0148468811331454,1520086152.95844,"R.dfd4","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4829,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
-0.00947838897850437,-0.0538756538486777,0.034611543827655,0.0992438092219557,0.00855690191891238,1520086255.03136,"REM","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4830,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0265609320527349,-0.0820876271523365,0.0285658349834753,0.0872676586147454,0.0153462478478122,1520086205.36727,"REMbeh","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4831,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.00167256374933007,-0.069815271379318,0.0702141519928596,0.298559766299564,0.014041452975621,1520086193.83604,"REMsr","yes","no","yes","yes","no","yes","yes","no","no","yes","incomenet",4832,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.0505078821241162,-0.0470916181315631,0.151738338617272,0.0294763662788058,0.0143515279919462,1520086153.42184,"SOEPgen","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4833,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.190729808575889,0.0798791054308456,0.296129426888339,0.0464275373413845,0.0180475538492918,1520086153.69658,"SOEPdri","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4834,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.118686962994733,0.00992531392627457,0.225587096815679,0.0444372987530954,0.0178478348667445,1520086154.19243,"SOEPinv","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4835,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.00484793173861004,-0.0906197498382105,0.0996774411981936,0.0821933348281561,0.0227158626415935,1520086153.71752,"SOEPrec","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4836,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0741738182955423,-0.0235825535396144,0.170313225274921,0.0849775435528557,0.0242061501730842,1520086153.91181,"SOEPocc","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4837,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0915149320472418,-0.01239872011069,0.197068088471622,0.0248894838445294,0.0128148344193623,1520086154.23809,"SOEPhea","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4838,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0578328171111491,-0.15355928161743,0.0449281908881921,0.0793289277356577,0.0223107715278658,1520086154.30926,"SOEPsoc","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4839,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0672924892590801,-0.186497632337592,0.0524887213505969,0.0476680985262619,0.0180155659746835,1520086155.18445,"S.dfe2","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4840,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0542042304227578,-0.0522443833667864,0.156594783273022,0.0700816140365768,0.0212384289487298,1520086156.03378,"S.dfe4","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4841,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0388676781938712,-0.143224075130039,0.0659084334072291,0.0266513325414532,0.0130133829073369,1520086156.07216,"R.dfe2","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4842,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
0.00136139612928917,-0.102303273304492,0.10328908643485,0.0221897992612893,0.0116385883361952,1520086157.68302,"R.dfe4","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4843,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0150280733395961,-0.112615922119439,0.0868299255949079,0.0324466918737081,0.0147860478749981,1520086158.84448,"R.dfd2","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4844,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
0.0105916494720868,-0.0967726731148421,0.118456933540722,0.0367608858268915,0.0159841571416373,1520086158.41315,"R.dfd4","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4845,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.0309158021058588,-0.0105620971393907,0.0731477532625166,0.0993735301092772,0.00854967020990393,1520086256.426,"REM","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4846,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.00927194054450425,-0.0621581822330695,0.044156352113591,0.0870087058774526,0.0148982866602807,1520086208.17698,"REMbeh","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4847,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0637384368770762,0.00197830624820109,0.126583293630772,0.297690960037885,0.0138156289893383,1520086204.58075,"REMsr","no","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4848,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.00492659608823089,-0.101021467709488,0.110932641311195,0.0426681070046669,0.0166185429754909,1520086159.39724,"SOEPgen","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4849,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0988951030357278,-0.0144575998758933,0.206582996904555,0.0886458151394462,0.0244103533327347,1520086159.28718,"SOEPdri","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4850,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.047286106814144,-0.0673197772395502,0.16324541384885,0.0691114191619731,0.0207010293423042,1520086158.2732,"SOEPinv","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4851,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.070778935762217,-0.168704256730039,0.0383904110372995,0.115689538810572,0.0253750906867324,1520086159.44904,"SOEPrec","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4852,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0680437632762019,-0.0391938067730397,0.171136841917875,0.087182443343349,0.0234927747995858,1520086159.58439,"SOEPocc","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4853,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.06484468784562,-0.0482745356394003,0.176276289708367,0.0292314903882967,0.0138389774978736,1520086160.14613,"SOEPhea","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4854,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0564616761152125,-0.170479178006897,0.0538890127016283,0.0819530237148679,0.0225516172629479,1520086160.09381,"SOEPsoc","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4855,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0631191004286187,-0.190313125768338,0.0661007142563313,0.0490350874924245,0.0181577268985203,1520086160.24412,"S.dfe2","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4856,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0596912220734819,-0.0574070684961021,0.178068798269457,0.0733393029820009,0.0222314046920331,1520086136.42665,"S.dfe4","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4857,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0553555381130123,-0.171322835061917,0.0622723747954116,0.0303020209206297,0.0139349377864174,1520086163.38625,"R.dfe2","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4858,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.0156516124379768,-0.134831531748092,0.102015143330382,0.0262355594254055,0.0130895577837005,1520086162.22667,"R.dfe4","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4859,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.0433915880697408,-0.154081355594977,0.0677858514216648,0.0384140383494468,0.0157230925193915,1520086162.67146,"R.dfd2","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4860,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.00552539726905598,-0.121597398676797,0.102498878321533,0.0400475429199285,0.0158789530311074,1520086162.86148,"R.dfd4","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4861,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.00169842911020236,-0.0447419993998182,0.0467743393177512,0.0996197259947926,0.00862352517756512,1520086286.27842,"REM","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4862,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.0190932519008188,-0.0742259489085827,0.0376765392008331,0.0876017248327471,0.0147937629098122,1520086220.57297,"REMbeh","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4863,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0180352745002755,-0.0499647297802353,0.0873958474393921,0.298261938220003,0.013761733630067,1520086213.51907,"REMsr","yes","yes","yes","yes","no","yes","yes","no","no","yes","incomenet",4864,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.0229282306568614,-0.0851743975608892,0.127122539498613,0.00841756992540557,0.00686414903121674,1520086163.11038,"SOEPgen","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4865,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.13200607225224,0.0176261507899767,0.243601090090474,0.0363075437431444,0.0163441560023154,1520086163.54764,"SOEPdri","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4866,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0797865259866843,-0.0275405099943718,0.188696131896757,0.0213438567386825,0.012343338749775,1520086163.72761,"SOEPinv","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4867,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0515276332759512,-0.149585852755795,0.0464648518735786,0.010714466849344,0.00786394272641693,1520086164.01824,"SOEPrec","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4868,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.00831759547271083,-0.0969642438512993,0.114547762254627,0.0123666697970909,0.00894160970435414,1520086164.32589,"SOEPocc","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4869,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.07015940439363,-0.0396044049234814,0.185660927609927,0.0125421144610101,0.009476288463965,1520086164.21269,"SOEPhea","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4870,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0837337903801281,-0.186144470784098,0.0187842386935288,0.0713082934249537,0.0213198691719095,1520086164.32159,"SOEPsoc","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4871,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0644531068159832,-0.18865713598158,0.0545190371829304,0.0128088862159905,0.00950920684226178,1520086164.7606,"S.dfe2","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4872,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0670340910839619,-0.0424155473420149,0.182886929789475,0.023248217745562,0.0132455366893152,1520086165.19486,"S.dfe4","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4873,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.03175136209395,-0.142209676228101,0.0755617556303122,0.0131988540047374,0.00916343589468936,1520086166.03547,"R.dfe2","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4874,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.00318993142380257,-0.110470264253293,0.104602074042765,0.0129003877117563,0.00893289491234072,1520086165.2822,"R.dfe4","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4875,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
0.0310885187829994,-0.0761429888225385,0.13379616837288,0.0204656315007236,0.011592700803509,1520086166.5582,"R.dfd2","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4876,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
0.0255462701444162,-0.0881038424519467,0.133505013562009,0.0232796666623189,0.0124575953765254,1520086167.54971,"R.dfd4","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4877,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
0.0168300791928545,-0.027916533422651,0.0619031472917071,0.0976548600485437,0.00831624444963212,1520086262.89447,"REM","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4878,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
0.00482837674783337,-0.0479299750973162,0.0605128894046733,0.0807268154067308,0.0148309683375389,1520086202.24535,"REMbeh","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4879,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
0.0242890184908339,-0.0450400844743659,0.0901186159018882,0.295904086949865,0.0134204914076455,1520086213.9543,"REMsr","no","no","no","no","yes","yes","yes","no","no","yes","incomenet",4880,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
-0.0352322526828376,-0.146760521673365,0.0738633794283476,0.0247599219450564,0.0129873168532733,1520086168.93968,"SOEPgen","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4881,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0228970427991203,-0.0977449390831355,0.143656495754691,0.0853768053297436,0.02288652296435,1520086169.6102,"SOEPdri","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4882,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.00925521007316574,-0.125306661591813,0.113749554198602,0.0530710697829775,0.0193708173013416,1520086169.62779,"SOEPinv","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4883,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.148188783608585,-0.259968324520376,-0.0438101970131257,0.0547488072115001,0.0192902457761666,1520086169.62972,"SOEPrec","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4884,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0160159937659983,-0.134038169277226,0.096768814624099,0.0167538275001279,0.0103597126019162,1520086169.40549,"SOEPocc","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4885,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0366261947602531,-0.0859365849519442,0.158585532002746,0.0189877832000756,0.011082389533876,1520086173.63134,"SOEPhea","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4886,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0822030354955415,-0.202604907331763,0.0329594681387192,0.0725696659464392,0.0221375698105435,1520086172.15386,"SOEPsoc","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4887,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
-0.0583228607299966,-0.194000523153721,0.0761791054109939,0.0152647088561982,0.0100495398603152,1520086173.42196,"S.dfe2","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4888,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
0.0801708648131069,-0.0387116322488773,0.199658580140516,0.0268980145688147,0.0137187569840057,1520086172.32368,"S.dfe4","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4889,FALSE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
-0.0425769565251873,-0.161111421300862,0.0817090595320222,0.0161165197183239,0.00981151319766239,1520086172.13534,"R.dfe2","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4890,FALSE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
-0.00941333003592656,-0.12590763210823,0.10899316006066,0.0156802450199725,0.00984680353246543,1520086172.37163,"R.dfe4","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4891,FALSE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
-0.00732772879189032,-0.126045928799026,0.113516500468213,0.0284435118264632,0.0142662017280116,1520086172.49369,"R.dfd2","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4892,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
-0.00136340067570581,-0.121376655979962,0.123828533756148,0.0277007510946055,0.0136834572971504,1520086172.75763,"R.dfd4","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4893,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA
-0.0195735797573899,-0.0682691573033779,0.027506720500069,0.0977937536994931,0.00853208942855309,1520086279.10324,"REM","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4894,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
-0.00659263179777373,-0.0638953845404207,0.048293493879929,0.0815830191088467,0.0149902946945777,1520086231.90092,"REMbeh","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4895,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
-0.0353312448921273,-0.107915641826029,0.0388066137765524,0.295782744737972,0.0135162389129938,1520086218.19606,"REMsr","yes","no","no","no","yes","yes","yes","no","no","yes","incomenet",4896,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
0.0402414174344746,-0.0698917025992454,0.154371265325094,0.0269669904847651,0.0134352017211186,1520086173.50751,"SOEPgen","no","yes","no","no","yes","yes","yes","no","no","yes","incomenet",4897,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.139415079925632,0.0261551215420975,0.248964656056407,0.0418917353475393,0.017194849586369,1520086173.54414,"SOEPdri","no","yes","no","no","yes","yes","yes","no","no","yes","incomenet",4898,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
0.0971441481414037,-0.0119631975809766,0.204212321433988,0.0416540615293576,0.0169235204973859,1520086175.34625,"SOEPinv","no","yes","no","no","yes","yes","yes","no","no","yes","incomenet",4899,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
