"lm_est","lm_stderr","lm_t","lm_p","lm_r2","rstan_est","rstan_HDIl","rstan_HDIu","rstan_r2","effect","model","do_sim","j_sim","dv","sex","age","fluid","cryst","hhinc","eduyears","social","sports","empl","timestamp","SOEPgen","SOEPdri","SOEPinv","SOEPrec","SOEPocc","SOEPhea","SOEPsoc","S.dfe2","S.dfe4","R.dfe2","R.dfe4","R.dfd2","R.dfd4","R","REM","REMsr","REMbeh","sim_lm_med","sim_lm_min","sim_lm_max","sim_rstan_med","sim_rstan_min","sim_rstan_max","n_sim"
0.185449365031765,0.0326457417458422,5.68066017539282,1.81045187511278e-08,0.0349699797621237,0.185533785059572,0.120674437033123,0.253168051006452,0.0356780687690258,"eduyears",24,FALSE,1,"SOEPsoc","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0102018431690832,-0.0594340375949898,0.0798248813552775,NA,NA,NA,50
-0.0637557742252778,0.0335362999831669,-1.90109744537349,0.0576105868788676,0.00548159382447718,-0.0635674318106088,-0.131921006742818,0.00245961843425191,0.00651876736565729,"eduyears",25,FALSE,1,"S.dfe2","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:05",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00482279718134286,-0.0372637874354252,0.0403441449801376,NA,NA,NA,50
-0.105890918074136,0.033376946735561,-3.1725765365265,0.00156250469682386,0.0111472188596602,-0.106538394938208,-0.172954742038139,-0.038828774993947,0.0125655717352046,"eduyears",26,FALSE,1,"S.dfe4","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.000356597041128411,-0.0334289318633035,0.0608160229558512,NA,NA,NA,50
-0.0528697001740038,0.0332671528363232,-1.58924631855713,0.112354054714304,0.00301808135893925,-0.05246605470124,-0.116757688764226,0.0131745492679093,0.00423495788725265,"eduyears",27,FALSE,1,"R.dfe2","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:03",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.00152435260738061,-0.0608349194131462,0.0557251598527024,NA,NA,NA,50
-0.0785794776552964,0.0331965561417964,-2.36709727718895,0.0181377882956903,0.00708732782006413,-0.0786570029099782,-0.143809641800896,-0.0157745749687382,0.00814290118771623,"eduyears",28,FALSE,1,"R.dfe4","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.00873346208628572,-0.0575701774415466,0.0746817168466328,NA,NA,NA,50
-0.111633456073387,0.0330174352993892,-3.38104565242994,0.000753016181999264,0.0159296300547045,-0.11188306994695,-0.1767122515627,-0.0443399916521045,0.0171552318705803,"eduyears",29,FALSE,1,"R.dfd2","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:06",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00801256379296404,-0.0504527173946974,0.0639805458140999,NA,NA,NA,50
-0.0928529458998137,0.0331927494668072,-2.79738639887807,0.0052610933303629,0.00889173536937556,-0.0930342995474382,-0.161751336306055,-0.0248923337725987,0.0100864258815723,"eduyears",30,FALSE,1,"R.dfd4","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00850451560837242,-0.0679055340614671,0.0402508924807119,NA,NA,NA,50
0.0837805164364133,0.0327537397484398,2.55789162031197,0.0106927833966623,0.0353461767382595,0.0831725722027026,0.0206901389348626,0.145123718217287,0.0364473572448133,"eduyears",31,FALSE,1,"R","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:45:04",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.00819460529795114,-0.0577894325465423,0.042334368815093,NA,NA,NA,50
0.004198702192514,0.0148490468429861,NA,NA,NA,0.00427336126765841,-0.0249437943289081,0.0331544561050583,0.141191677911222,"eduyears",32,FALSE,1,"REM","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:49:17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.000584723667580522,-0.0161338366081767,0.0153874560203443,NA,NA,NA,50
-0.0843100599514211,0.0164641336073021,NA,NA,NA,-0.0842486725291411,-0.115517928569105,-0.0524434020224945,0.101197725239346,"eduyears",33,FALSE,1,"REMbeh","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:47:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00236513378633204,-0.0176544982122672,0.0215181319984083,NA,NA,NA,50
0.0725455284054768,0.0219437765678548,NA,NA,NA,0.071643199936894,0.029505302480602,0.114271700158153,0.353277944382432,"eduyears",34,FALSE,1,"REMsr","yes","no","no","no","no","yes","no","no","no","2019-08-10 01:46:51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000512268223680975,-0.0203585855747816,0.0186322722679017,NA,NA,NA,50
0.0330038568869964,0.0327192461236821,1.00869857337906,0.313388827726149,0.0333280997880904,0.0332987176482206,-0.028941031084186,0.0957187343351574,0.033871064923112,"eduyears",35,FALSE,1,"SOEPgen","no","yes","no","no","no","yes","no","no","no","2019-08-10 01:45:07",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806572231731108,-0.0608978542190941,0.0419942223434555,NA,NA,NA,50
